sample	percent	reads	taxon_id	taxon_name
SLU2	0.02094	890	1163	Anabaena
SLU2	0.020917	889	1030	Thiothrix
SLU2	0.020846	886	186650	Microvirga
SLU2	0.020799	884	231454	Dyella
SLU2	0.020775	883	1870884	Clostridioides
SLU2	0.020775	883	1930845	Ndongobacter
SLU2	0.020752	882	75	Caulobacter
SLU2	0.020752	882	2019	Thermomonospora
SLU2	0.020564	874	3049269	Candidatus Pelagisphaera
SLU2	0.02054	873	225842	Formosa
SLU2	0.02054	873	2803845	Usitatibacter
SLU2	0.020469	870	1637	Listeria
SLU2	0.020469	870	432330	Tumebacillus
SLU2	0.020422	868	65551	Meiothermus
SLU2	0.020281	862	1375	Aerococcus
SLU2	0.020281	862	323620	Shinella
SLU2	0.020258	861	2843200	Miltoncostaea
SLU2	0.020093	854	125287	Ornithinimicrobium
SLU2	0.019975	849	88	Leptothrix
SLU2	0.019975	849	2717089	Massilistercora
SLU2	0.019952	848	2675231	Mesobacillus
SLU2	0.019858	844	34098	Blattabacterium
SLU2	0.019834	843	2903106	Haploplasma
SLU2	0.019764	840	34084	Riemerella
SLU2	0.019622	834	28236	Petrotoga
SLU2	0.019575	832	53335	Pantoea
SLU2	0.019552	831	2975149	Marinilongibacter
SLU2	0.019505	829	869806	Marivirga
SLU2	0.019481	828	75309	Rhodanobacter
SLU2	0.019458	827	1778601	Apibacter
SLU2	0.019411	825	2893197	Aegicerativicinus
SLU2	0.019387	824	146918	Salinibacter
SLU2	0.01934	822	429	Methylobacter
SLU2	0.019317	821	393764	Candidatus Endoriftia
SLU2	0.019317	821	1744881	Sulfuricaulis
SLU2	0.019317	821	3079908	Picosynechococcus
SLU2	0.019222	817	53246	Pseudoalteromonas
SLU2	0.019081	811	2767887	Ligilactobacillus
SLU2	0.019058	810	1380	Atopobium
SLU2	0.01887	802	86331	Mogibacterium
SLU2	0.01887	802	2901164	Stutzerimonas
SLU2	0.018846	801	43947	Tolumonas
SLU2	0.018799	799	2608728	Acidisarcina
SLU2	0.018775	798	249529	Caldanaerobacter
SLU2	0.018728	796	2894767	Desulfomarina
SLU2	0.018705	795	2351	Flexistipes
SLU2	0.018611	791	146937	Azospira
SLU2	0.018446	784	665874	Limnohabitans
SLU2	0.018423	783	33042	Coprococcus
SLU2	0.018375	781	1849822	Paraclostridium
SLU2	0.018375	781	2794998	Maridesulfovibrio
SLU2	0.018352	780	93681	Roseateles
SLU2	0.018352	780	1408194	Endomicrobium
SLU2	0.018281	777	1654	Actinomyces
SLU2	0.018281	777	2330	Halanaerobium
SLU2	0.018281	777	227388	Thermodesulfobium
SLU2	0.018258	776	305899	Endozoicomonas
SLU2	0.018211	774	29404	Microlunatus
SLU2	0.018187	773	41275	Brevundimonas
SLU2	0.018093	769	1873	Micromonospora
SLU2	0.01807	768	379065	Caldalkalibacillus
SLU2	0.017952	763	39948	Dialister
SLU2	0.017952	763	129337	Geobacillus
SLU2	0.017905	761	2905722	Oceanidesulfovibrio
SLU2	0.017834	758	1505652	Terrisporobacter
SLU2	0.017717	753	112040	Zobellia
SLU2	0.017717	753	241192	Thermodesulfatator
SLU2	0.017693	752	33986	Exiguobacterium
SLU2	0.017599	748	401469	Undibacterium
SLU2	0.017576	747	80865	Delftia
SLU2	0.017434	741	338321	Turneriella
SLU2	0.017411	740	2944193	Simiaoa
SLU2	0.01734	737	52972	Polaromonas
SLU2	0.017317	736	1013	Weeksella
SLU2	0.017293	735	504481	Sediminibacterium
SLU2	0.017293	735	1155738	Moorena
SLU2	0.01727	734	2766927	Persicimonas
SLU2	0.017223	732	1060	Rhodobacter
SLU2	0.017223	732	57665	Sulfurospirillum
SLU2	0.017152	729	2040	Aeromicrobium
SLU2	0.017152	729	1742983	Occallatibacter
SLU2	0.017152	729	2944195	Qiania
SLU2	0.017034	724	143222	Salegentibacter
SLU2	0.016987	722	864	Pectinatus
SLU2	0.016964	721	245876	Nitratireductor
SLU2	0.016964	721	453161	Candidatus Nitrotoga
SLU2	0.01694	720	1874526	Kovacikia
SLU2	0.016893	718	2747	Carnobacterium
SLU2	0.016893	718	551759	Aromatoleum
SLU2	0.016846	716	174951	Ramlibacter
SLU2	0.016846	716	2774146	Frigoriglobus
SLU2	0.016823	715	2700084	Urechidicola
SLU2	0.016799	714	189330	Dorea
SLU2	0.016752	712	425	Methylosinus
SLU2	0.016587	705	2946507	Microvenator
SLU2	0.016564	704	3024823	Anaeromicropila
SLU2	0.01654	703	141948	Thermomonas
SLU2	0.016517	702	29580	Janthinobacterium
SLU2	0.016376	696	1609627	Hydrogenibacillus
SLU2	0.016305	693	48736	Ralstonia
SLU2	0.016305	693	1734920	Pseudorhodoplanes
SLU2	0.016281	692	2013	Nocardiopsis
SLU2	0.016258	691	33024	Phascolarctobacterium
SLU2	0.016234	690	2807497	Natranaerofaba
SLU2	0.016211	689	13724	Thiocystis
SLU2	0.016164	687	45667	Halobacillus
SLU2	0.01614	686	365032	Aureispira
SLU2	0.01614	686	1492710	Oxynema
SLU2	0.016046	682	179	Leptospirillum
SLU2	0.015952	678	2303528	Thermoleptolyngbya
SLU2	0.015882	675	1760987	Methylomagnum
SLU2	0.015882	675	2676781	Aquisediminimonas
SLU2	0.015834	673	292833	Candidatus Rhabdochlamydia
SLU2	0.01574	669	162289	Peptoniphilus
SLU2	0.01574	669	1778653	Sulfuriferula
SLU2	0.015693	667	413435	Solimonas
SLU2	0.015623	664	234	Brucella
SLU2	0.015623	664	2675233	Metabacillus
SLU2	0.015482	658	68335	Coprothermobacter
SLU2	0.015458	657	35798	Nitrosospira
SLU2	0.015411	655	911	Nitrobacter
SLU2	0.015364	653	111500	Allomuricauda
SLU2	0.015293	650	2911469	Sulfuriroseicoccus
SLU2	0.015223	647	156885	Thioflavicoccus
SLU2	0.015176	645	1348505	Polycladomyces
SLU2	0.015152	644	236752	Fastidiosipila
SLU2	0.015011	638	42417	Halobacteroides
SLU2	0.014987	637	33973	Acidobacterium
SLU2	0.014987	637	762641	Muriicola
SLU2	0.014893	633	1937972	Bernardetia
SLU2	0.01487	632	544	Citrobacter
SLU2	0.014799	629	978	Cytophaga
SLU2	0.014776	628	3045815	Trichothermofontia
SLU2	0.014752	627	29521	Brachyspira
SLU2	0.014682	624	1692042	Sulfurifustis
SLU2	0.014658	623	35753	Dactylosporangium
SLU2	0.014635	622	629	Yersinia
SLU2	0.014587	620	12960	Azoarcus
SLU2	0.014564	619	1769718	Athalassotoga
SLU2	0.01454	618	109168	Desulfotalea
SLU2	0.014399	612	73778	Methylocaldum
SLU2	0.014376	611	28050	Lachnospira
SLU2	0.014352	610	1434042	Salisediminibacterium
SLU2	0.014329	609	83614	Luteimonas
SLU2	0.014305	608	1506577	Tyzzerella
SLU2	0.014282	607	497726	Nitrososphaera
SLU2	0.014258	606	114248	Tepidimonas
SLU2	0.014258	606	2976759	Capillimicrobium
SLU2	0.014235	605	2675229	Peribacillus
SLU2	0.014211	604	77021	Cylindrospermopsis
SLU2	0.014164	602	1378	Gemella
SLU2	0.01414	601	212790	Sulfurihydrogenibium
SLU2	0.014117	600	846	Oxalobacter
SLU2	0.014117	600	102106	Collinsella
SLU2	0.01407	598	29407	Rhodoplanes
SLU2	0.01407	598	2005380	Mariniblastus
SLU2	0.014046	597	33877	Agromyces
SLU2	0.014046	597	323413	Dokdonella
SLU2	0.014046	597	1738655	Woeseia
SLU2	0.014023	596	167639	Ilyobacter
SLU2	0.013999	595	88875	Ferribacterium
SLU2	0.013905	591	2063	Kitasatospora
SLU2	0.013905	591	2967089	Abyssalbus
SLU2	0.013882	590	292635	Laceyella
SLU2	0.013858	589	34102	Sphaerotilus
SLU2	0.013858	589	417127	Zunongwangia
SLU2	0.013717	583	527198	Mariniflexile
SLU2	0.01367	581	201096	Alicycliphilus
SLU2	0.013623	579	252306	Robiginitalea
SLU2	0.013505	574	162171	Magnetococcus
SLU2	0.013435	571	265570	Sulfurovum
SLU2	0.01334	567	1865	Actinoplanes
SLU2	0.01334	567	2900570	Candidatus Absconditicoccus
SLU2	0.013293	565	511434	Candidatus Azobacteroides
SLU2	0.01327	564	1114981	Piscinibacter
SLU2	0.01327	564	2789775	Actinomarinicola
SLU2	0.013223	562	357	Agrobacterium
SLU2	0.013176	560	1255275	Oceanotoga
SLU2	0.013082	556	963	Herbaspirillum
SLU2	0.013058	555	2569097	Anaerobutyricum
SLU2	0.013035	554	1582879	Ezakiella
SLU2	0.012964	551	28186	Acetohalobium
SLU2	0.01294	550	1274351	Kroppenstedtia
SLU2	0.012893	548	2822410	Methylotuvimicrobium
SLU2	0.01287	547	84108	Slackia
SLU2	0.01287	547	379546	Candidatus Aciduliprofundum
SLU2	0.012823	545	2545692	Candidatus Methanoliparum
SLU2	0.012776	543	535	Chromobacterium
SLU2	0.012752	542	46200	Geovibrio
SLU2	0.012752	542	192992	Thermoleophilum
SLU2	0.012729	541	3076685	Natronosalvus
SLU2	0.012705	540	134550	Candidatus Xiphinematobacter
SLU2	0.012682	539	46255	Weissella
SLU2	0.012611	536	1988	Actinomadura
SLU2	0.012611	536	208447	Oceanithermus
SLU2	0.012564	534	155977	Acaryochloris
SLU2	0.012564	534	2493629	Minwuia
SLU2	0.012493	531	2321111	Aliarcobacter
SLU2	0.01247	530	704093	Anaerobacillus
SLU2	0.01247	530	1395974	Tardiphaga
SLU2	0.012446	529	1607807	Candidatus Methanoplasma
SLU2	0.012399	527	2749267	Amedibacterium
SLU2	0.012376	526	174708	Allobaculum
SLU2	0.012376	526	326319	Dokdonia
SLU2	0.012376	526	387658	Marixanthomonas
SLU2	0.012376	526	3238959	Candidatus Endomicrobiellum
SLU2	0.012329	524	53357	Intrasporangium
SLU2	0.012329	524	53460	Nakamurella
SLU2	0.012329	524	221065	Kordia
SLU2	0.012282	522	182709	Oceanobacillus
SLU2	0.012211	519	93217	Pandoraea
SLU2	0.012211	519	1906945	Parageobacillus
SLU2	0.012164	517	1835	Saccharopolyspora
SLU2	0.012117	515	97050	Ruegeria
SLU2	0.01207	513	10	Cellvibrio
SLU2	0.01207	513	2260	Pyrococcus
SLU2	0.01207	513	55968	Leucobacter
SLU2	0.012046	512	377315	Mariprofundus
SLU2	0.012046	512	444051	Mesoflavibacter
SLU2	0.011976	509	248038	Mucispirillum
SLU2	0.011952	508	85072	Allochromatium
SLU2	0.011952	508	1769710	Sellimonas
SLU2	0.011882	505	2220	Methanolobus
SLU2	0.011835	503	262	Francisella
SLU2	0.011835	503	543311	Parvimonas
SLU2	0.011811	502	375928	Natranaerobius
SLU2	0.011764	500	2857076	Anthocerotibacter
SLU2	0.011741	499	2173039	Arcticibacterium
SLU2	0.011717	498	2913017	Aggregatimonas
SLU2	0.011693	497	2425	Teredinibacter
SLU2	0.011693	497	119044	Filomicrobium
SLU2	0.011693	497	1443919	Tabrizicola
SLU2	0.01167	496	76632	Thermobacillus
SLU2	0.01167	496	281119	Candidatus Amoebophilus
SLU2	0.011646	495	226	Alteromonas
SLU2	0.011576	492	561	Escherichia
SLU2	0.011576	492	861914	Fibrella
SLU2	0.011576	492	1433996	Desulfobaculum
SLU2	0.011505	489	99	Ancylobacter
SLU2	0.011482	488	1276290	Caldibacillus
SLU2	0.011458	487	1335745	Spiribacter
SLU2	0.011435	486	547	Enterobacter
SLU2	0.011411	485	1522432	Pseudoduganella
SLU2	0.011388	484	2029	Kibdelosporangium
SLU2	0.011364	483	1257	Peptostreptococcus
SLU2	0.011364	483	2000	Streptosporangium
SLU2	0.011364	483	29331	Amphibacillus
SLU2	0.011341	482	2891323	Pseudazoarcus
SLU2	0.01127	479	168934	Thalassospira
SLU2	0.011176	475	2831665	Candidatus Mycosynbacter
SLU2	0.011129	473	953	Wolbachia
SLU2	0.011129	473	414371	Aureimonas
SLU2	0.011105	472	2903105	Alteracholeplasma
SLU2	0.011058	470	1007	Saprospira
SLU2	0.011058	470	359407	Methylotenera
SLU2	0.011035	469	1912216	Cutibacterium
SLU2	0.011035	469	2758920	Paraconexibacter
SLU2	0.011011	468	59282	Blastochloris
SLU2	0.011011	468	1855416	Qipengyuania
SLU2	0.010823	460	2895509	Metamycoplasma
SLU2	0.010776	458	1291539	Methanomethylophilus
SLU2	0.010752	457	48075	Marinobacterium
SLU2	0.010705	455	1518147	Wenyingzhuangia
SLU2	0.010658	453	2950010	Salidesulfovibrio
SLU2	0.010635	452	35823	Arthrospira
SLU2	0.010588	450	773	Bartonella
SLU2	0.010588	450	2319	Methanopyrus
SLU2	0.010588	450	180162	Cetobacterium
SLU2	0.010564	449	2946607	Neotabrizicola
SLU2	0.010517	447	31988	Aminobacter
SLU2	0.010517	447	102115	Stanieria
SLU2	0.01047	445	504465	Rhodovastum
SLU2	0.01047	445	1054211	Sulfuritalea
SLU2	0.010446	444	2034504	Sulfurivermis
SLU2	0.010446	444	2995234	Mycoplasmoides
SLU2	0.010376	441	657	Photobacterium
SLU2	0.010376	441	154116	Georgenia
SLU2	0.010352	440	2023	Thermoactinomyces
SLU2	0.010305	438	1912215	Acidipropionibacterium
SLU2	0.010282	437	2184	Methanococcus
SLU2	0.010282	437	58050	Moritella
SLU2	0.010282	437	263377	Salipiger
SLU2	0.010188	433	2766734	Faecalibacter
SLU2	0.010094	429	1434011	Komagataeibacter
SLU2	0.010023	426	29465	Veillonella
SLU2	0.009999	425	44259	Filifactor
SLU2	0.009999	425	282132	Candidatus Protochlamydia
SLU2	0.009999	425	1652133	Halobacteriovorax
SLU2	0.009976	424	2093	Mycoplasma
SLU2	0.009976	424	167375	Cyanobium
SLU2	0.009905	421	1501226	Romboutsia
SLU2	0.009882	420	1068	Rhodomicrobium
SLU2	0.009858	419	13134	Magnetospirillum
SLU2	0.009858	419	3033930	Fervidibacillus
SLU2	0.009835	418	28100	Phyllobacterium
SLU2	0.009788	416	444090	Caldimicrobium
SLU2	0.009788	416	1769729	Hathewaya
SLU2	0.009788	416	2892997	Candidatus Viadribacter
SLU2	0.009717	413	63132	Geitlerinema
SLU2	0.00967	411	279	Xanthobacter
SLU2	0.00967	411	2023214	Koinonema
SLU2	0.009647	410	1729679	Faecalibaculum
SLU2	0.009623	409	1081	Rhodospirillum
SLU2	0.009599	408	53457	Janibacter
SLU2	0.009599	408	2689589	Staphylospora
SLU2	0.009576	407	2911176	Aquibium
SLU2	0.009552	406	135858	Catenibacterium
SLU2	0.009552	406	293088	Martelella
SLU2	0.009458	402	2678885	Faecalibacillus
SLU2	0.009458	402	2837485	Evansella
SLU2	0.009388	399	184923	Methylocapsa
SLU2	0.009364	398	2828366	Caldichromatium
SLU2	0.009317	396	367298	Phycicoccus
SLU2	0.009294	395	1502725	Effusibacillus
SLU2	0.009247	393	44	Melittangium
SLU2	0.009247	393	1218	Prochlorococcus
SLU2	0.009247	393	152267	Pigmentiphaga
SLU2	0.009247	393	1436289	Candidatus Symbiobacter
SLU2	0.009223	392	1165076	Imtechella
SLU2	0.009223	392	2661800	Georhizobium
SLU2	0.0092	391	1632780	Phreatobacter
SLU2	0.009176	390	1649468	Melaminivora
SLU2	0.009176	390	2675232	Neobacillus
SLU2	0.009152	389	141450	Oleiphilus
SLU2	0.009129	388	137583	Thalassomonas
SLU2	0.009129	388	186191	Marinithermus
SLU2	0.009129	388	1679002	Candidatus Methylopumilus
SLU2	0.009082	386	475	Moraxella
SLU2	0.009082	386	1434010	Jatrophihabitans
SLU2	0.009035	384	118747	Bulleidia
SLU2	0.009035	384	314343	Sideroxydans
SLU2	0.008988	382	44474	Pleurocapsa
SLU2	0.00887	377	1914449	Rugosibacter
SLU2	0.008847	376	337004	Microcella
SLU2	0.008752	372	745	Pasteurella
SLU2	0.008705	370	434	Acetobacter
SLU2	0.008705	370	28067	Rubrivivax
SLU2	0.008705	370	626119	Ruania
SLU2	0.008658	368	1329200	Fictibacillus
SLU2	0.008635	367	1926677	Raoultibacter
SLU2	0.008611	366	74385	Gracilibacillus
SLU2	0.008611	366	150022	Finegoldia
SLU2	0.008611	366	2743582	Peptacetobacter
SLU2	0.008564	364	622681	Candidatus Planktophila
SLU2	0.008541	363	843	Wolinella
SLU2	0.008541	363	2045416	Oceanihabitans
SLU2	0.008517	362	60136	Sulfitobacter
SLU2	0.008517	362	2837506	Niallia
SLU2	0.008494	361	64159	Desulfurobacterium
SLU2	0.00847	360	34008	Rhodovulum
SLU2	0.008447	359	3020833	Isoalcanivorax
SLU2	0.008376	356	311181	Denitratisoma
SLU2	0.008376	356	1858563	Alkalimarinus
SLU2	0.008352	355	291183	Lacinutrix
SLU2	0.008352	355	2953860	Candidatus Arcticimaribacter
SLU2	0.008329	354	74030	Roseovarius
SLU2	0.008305	353	240411	Chitinimonas
SLU2	0.008305	353	2862745	Pseudobdellovibrio
SLU2	0.008305	353	2893057	Shouchella
SLU2	0.008305	353	2919589	Vaginimicrobium
SLU2	0.008282	352	93	Stella
SLU2	0.008282	352	2742598	Limosilactobacillus
SLU2	0.008282	352	2772198	Sulfurimicrobium
SLU2	0.008235	350	35812	Roseococcus
SLU2	0.008235	350	106591	Ensifer
SLU2	0.008188	348	613	Serratia
SLU2	0.008164	347	171868	Thermovibrio
SLU2	0.008164	347	510690	Sneathiella
SLU2	0.008141	346	2791118	Oecophyllibacter
SLU2	0.008141	346	3018276	Aliamphritea
SLU2	0.008117	345	138	Borrelia
SLU2	0.008117	345	1518149	Thalassotalea
SLU2	0.008094	344	1331051	Candidatus Saccharimonas
SLU2	0.008023	341	83770	Succinivibrio
SLU2	0.008	340	2801844	Arachnia
SLU2	0.007976	339	1696	Brevibacterium
SLU2	0.007976	339	469322	Steroidobacter
SLU2	0.007929	337	1142	Synechocystis
SLU2	0.007811	332	373984	Rivularia
SLU2	0.007788	331	2838409	Pigmentibacter
SLU2	0.007788	331	2919364	Novacetimonas
SLU2	0.007764	330	2767881	Fructilactobacillus
SLU2	0.007741	329	182639	Kribbella
SLU2	0.007741	329	1273155	Thiohalobacter
SLU2	0.007717	328	69578	Cryobacterium
SLU2	0.007717	328	111830	Defluviicoccus
SLU2	0.00767	326	117563	Granulicatella
SLU2	0.00767	326	935200	Sulfuricella
SLU2	0.007647	325	400060	Paludibacterium
SLU2	0.007647	325	907364	Phytohabitans
SLU2	0.0076	323	407217	Aquitalea
SLU2	0.007576	322	780	Rickettsia
SLU2	0.007576	322	2709666	Pseudolysobacter
SLU2	0.007553	321	810	Chlamydia
SLU2	0.007553	321	1649454	Glaciihabitans
SLU2	0.007553	321	1686313	Fenollaria
SLU2	0.007529	320	158481	Hahella
SLU2	0.007529	320	1653176	Cereibacter
SLU2	0.007505	319	762296	Methylovulum
SLU2	0.007458	317	267408	Arsenicicoccus
SLU2	0.007458	317	908623	Euzebya
SLU2	0.007435	316	28253	Marinomonas
SLU2	0.007435	316	85073	Thermochromatium
SLU2	0.007435	316	3065395	Thermocoleostomius
SLU2	0.007411	315	60919	Sanguibacter
SLU2	0.007411	315	2685905	Salicibibacter
SLU2	0.007364	313	40544	Sutterella
SLU2	0.007364	313	986106	Acidiferrobacter
SLU2	0.007364	313	1551504	Candidatus Babela
SLU2	0.007364	313	2490452	Serpentinimonas
SLU2	0.007341	312	254245	Aquicella
SLU2	0.007341	312	2759736	Lacticaseibacillus
SLU2	0.00727	309	112987	Neochlamydia
SLU2	0.00727	309	1608298	Thiolapillus
SLU2	0.00727	309	2987599	Pollutimonas
SLU2	0.007247	308	261963	Kangiella
SLU2	0.007223	307	748770	Dolichospermum
SLU2	0.0072	306	241421	Crinalium
SLU2	0.0072	306	561367	Salinimicrobium
SLU2	0.0072	306	1769726	Niveibacterium
SLU2	0.007176	305	2808942	Fluviibacter
SLU2	0.007153	304	44011	Ferrimonas
SLU2	0.007153	304	54298	Chroococcidiopsis
SLU2	0.007153	304	376488	Halotalea
SLU2	0.007129	303	1755825	Egicoccus
SLU2	0.007106	302	223785	Hydrogenimonas
SLU2	0.007082	301	561555	Zhouia
SLU2	0.007058	300	1295378	Methylogaea
SLU2	0.007058	300	1344552	Noviherbaspirillum
SLU2	0.007058	300	2282523	Methylorubrum
SLU2	0.007035	299	41707	Lawsonia
SLU2	0.007011	298	146784	Bacteriovorax
SLU2	0.007011	298	2680021	Ephemeroptericola
SLU2	0.006941	295	146825	Halorhabdus
SLU2	0.006917	294	1209327	Flavivirga
SLU2	0.006917	294	2782229	Epilithonimonas
SLU2	0.006894	293	83551	Parachlamydia
SLU2	0.006894	293	2847769	Aequoribacter
SLU2	0.00687	292	54260	Ferroglobus
SLU2	0.00687	292	70774	Hydrogenophilus
SLU2	0.00687	292	166953	Kaistia
SLU2	0.00687	292	2891294	Nitrogeniibacter
SLU2	0.006847	291	2886347	Allocoleopsis
SLU2	0.006823	290	1918536	Longicatena
SLU2	0.006823	290	2664261	Leptodesmis
SLU2	0.0068	289	947525	Miniimonas
SLU2	0.006776	288	283735	Leeuwenhoekiella
SLU2	0.006776	288	475230	Pullulanibacillus
SLU2	0.006776	288	1070314	Halorussus
SLU2	0.006776	288	1649495	Seonamhaeicola
SLU2	0.006753	287	43668	Brachybacterium
SLU2	0.006753	287	2675234	Alkalihalobacillus
SLU2	0.006729	286	393005	Tamlana
SLU2	0.006706	285	1041	Erythrobacter
SLU2	0.006706	285	138117	Quatrionicoccus
SLU2	0.006706	285	213485	Micavibrio
SLU2	0.006706	285	269258	Nitratiruptor
SLU2	0.006706	285	2022711	Methanonatronarchaeum
SLU2	0.006682	284	242605	Luteibacter
SLU2	0.006682	284	1055692	Chitinolyticbacter
SLU2	0.006682	284	1866954	Varunaivibrio
SLU2	0.006658	283	352	Azotobacter
SLU2	0.006635	282	1755829	Ichthyobacterium
SLU2	0.006635	282	2767353	Lancefieldella
SLU2	0.006611	281	28209	Chelatococcus
SLU2	0.006611	281	1742989	Glutamicibacter
SLU2	0.006588	280	1156568	Methylovirgula
SLU2	0.006564	279	391952	Aquincola
SLU2	0.006564	279	2093823	Candidatus Nanosynbacter
SLU2	0.006541	278	1525371	Neorhizobium
SLU2	0.006517	277	230666	Chitinibacter
SLU2	0.006517	277	379068	Galbibacter
SLU2	0.006494	276	83677	Thermobifida
SLU2	0.006494	276	186188	Xylanimonas
SLU2	0.006447	274	2838311	Natronoglycomyces
SLU2	0.0064	272	504090	Kushneria
SLU2	0.0064	272	1921582	Orrella
SLU2	0.006376	271	1021	Beggiatoa
SLU2	0.006376	271	2891322	Parazoarcus
SLU2	0.006329	269	2321	Methanohalobium
SLU2	0.006329	269	256616	Parvibaculum
SLU2	0.006329	269	2885697	Gephyromycinifex
SLU2	0.006306	268	1649474	Nibribacter
SLU2	0.006306	268	2025617	Ketobacter
SLU2	0.006258	266	367188	Haladaptatus
SLU2	0.006235	265	28048	Acidothermus
SLU2	0.006235	265	2679910	Intestinibaculum
SLU2	0.006211	264	191291	Nautilia
SLU2	0.006211	264	1706033	Sediminicoccus
SLU2	0.006211	264	2981628	Aedoeadaptatus
SLU2	0.006188	263	776	Coxiella
SLU2	0.006188	263	2321114	Malaciobacter
SLU2	0.006094	259	2837511	Sutcliffiella
SLU2	0.00607	258	532	Beijerinckia
SLU2	0.00607	258	2795692	Nitrosophilus
SLU2	0.00607	258	2901189	Halopseudomonas
SLU2	0.006047	257	724	Haemophilus
SLU2	0.006047	257	204037	Dickeya
SLU2	0.006023	256	2680004	Protaetiibacter
SLU2	0.006	255	1434046	Sphingorhabdus
SLU2	0.005976	254	84162	Cryptobacterium
SLU2	0.005953	253	1810868	Mycoavidus
SLU2	0.005929	252	1649	Kurthia
SLU2	0.005906	251	2233801	Ahniella
SLU2	0.005882	250	37914	Dietzia
SLU2	0.005859	249	110932	Leifsonia
SLU2	0.005859	249	289201	Pontibacillus
SLU2	0.005859	249	1069494	Trueperella
SLU2	0.005835	248	170610	Halomicronema
SLU2	0.005811	247	196080	Terasakiella
SLU2	0.005811	247	364409	Granulibacter
SLU2	0.005811	247	2796146	Candidatus Nitrosacidococcus
SLU2	0.005788	246	261825	Agarivorans
SLU2	0.005764	245	111782	Tolypothrix
SLU2	0.005764	245	1445504	Gynuella
SLU2	0.005764	245	2049301	Changchengzhania
SLU2	0.005741	244	261827	Algibacter
SLU2	0.005741	244	336276	Olleya
SLU2	0.005741	244	2816884	Qingshengfaniella
SLU2	0.005717	243	1621534	Paraglaciecola
SLU2	0.005717	243	2078948	Epidermidibacterium
SLU2	0.005694	242	579	Kluyvera
SLU2	0.005694	242	69965	Macrococcus
SLU2	0.005694	242	202907	Collimonas
SLU2	0.005647	240	2717	Cardiobacterium
SLU2	0.005647	240	2831955	Pikeienuella
SLU2	0.0056	238	507	Alcaligenes
SLU2	0.0056	238	1884449	Salipaludibacillus
SLU2	0.0056	238	2546365	Rippkaea
SLU2	0.005576	237	84756	Beutenbergia
SLU2	0.005576	237	2847307	Thermophilibacter
SLU2	0.005553	236	335405	Sphingosinicella
SLU2	0.005553	236	651660	Paenisporosarcina
SLU2	0.005529	235	33886	Rathayibacter
SLU2	0.005529	235	43356	Kutzneria
SLU2	0.005529	235	49082	Candidatus Arthromitus
SLU2	0.005529	235	204476	Labrys
SLU2	0.005506	234	28196	Arcobacter
SLU2	0.005506	234	1808977	Candidatus Methylospira
SLU2	0.005506	234	2249462	Ferrigenium
SLU2	0.005506	234	2831916	Pukyongia
SLU2	0.005482	233	28263	Arcanobacterium
SLU2	0.005482	233	2593687	Aquella
SLU2	0.005482	233	2838250	Kaustia
SLU2	0.005482	233	2907134	Constantimarinum
SLU2	0.005459	232	34104	Streptobacillus
SLU2	0.005459	232	175304	Lentibacillus
SLU2	0.005459	232	182899	Persephonella
SLU2	0.005459	232	881616	Herbiconiux
SLU2	0.005435	231	2713	Aquifex
SLU2	0.005435	231	160795	Ureibacillus
SLU2	0.005411	230	305976	Pusillimonas
