clade_name	EFF1	EFF2	EFF3	INF1	INF2	INF3	SLU1	SLU2	SLU3
d__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__UBA6016|g__UBA6016	0.0357	0.0149	0.0	0.0365	0.0339	0.0474	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__Aggregatilineaceae|g__JAAYCM01	0.0	0.0	0.0	0.0	0.0	0.0	0.0053	0.0054	0.0049
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__Aggregatilineaceae|g__UBA2029	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0103	0.0115
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__Phototrophicaceae|g__Flexicrinis	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__Phototrophicaceae|g__Flexifilum	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__CALMHE01	0.1059	0.0368	0.0242	0.0	0.0	0.2001	9.0299	12.9171	12.7018
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Flexilinea	0.1417	0.1163999999999999	0.0205	0.0	0.0	0.1201	0.9787	0.9664	0.7846000000000001
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__JAGOFZ01	0.0091	0.012	0.0	0.0	0.0	0.0129	0.3652	0.4804	0.4882
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__JAIWNK01	0.0	0.0	0.0	0.0	0.0	0.0	0.0256	0.0302	0.0216
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Leptolinea	0.0	0.0	0.0	0.0	0.0	0.0	0.0254	0.0172	0.0184
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Longilinea	0.0	0.0	0.0	0.0012	0.0011	0.0	0.003	0.0036	0.0056
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Pelolinea	0.0	0.0	0.0	0.0	0.0	0.0	0.0069	0.0056	0.0061
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__T78	0.1846	0.1365	0.0329	0.0	0.0	0.1450999999999999	3.1886	4.517599999999999	4.2658000000000005
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__UBA3924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__UBA4781	0.0	0.0	0.0	0.0	0.0	0.0	0.0243	0.0204	0.0182
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__UBA4782	0.0	0.0	0.0	0.0	0.0	0.0023	0.0233	0.0298	0.0256
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__UBA6107	0.0086	0.0322	0.014	0.0	0.0	0.0431999999999999	0.9524	1.1892	1.2157
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__UBA4823|g__JAKQIM01	0.0	0.0	0.0	0.0	0.0	0.0027	0.3627	0.3996	0.6288
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__UBA4823|g__UTCFX2	0.0	0.0	0.0	0.0	0.0	0.0064	0.0018	0.0017	0.0011
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Villigracilaceae|g__Denitrolinea	0.0	0.0	0.0	0.0	0.0	0.0134	0.0016	0.0013	0.0011
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Villigracilaceae|g__JACPVF01	0.0252	0.0582	0.0708	0.0	0.0	0.0033	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Villigracilaceae|g__Villigracilis	0.081	0.0665999999999999	0.0	0.0	0.0	0.0307	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__B4-G1|f__B4-G1|g__JAAZAN01	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__B4-G1|f__SLSP01|g__JAAZNO01	0.0225	0.0174	0.0284	0.0	0.0	0.0250999999999999	0.0897	0.0924	0.0601
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__B4-G1|f__SLSP01|g__PWVB01	0.0063	0.0135	0.0	0.0	0.0	0.0076	0.0586	0.1027	0.0647
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__CG2-30-64-16|f__CG2-30-64-16|g__MO66	0.0	0.0	0.0	0.0022	0.0013	0.0	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__CG2-30-64-16|f__CG2-30-64-16|g__MWBF01	0.0267	0.032	0.0407	0.0	0.0	0.0413	0.0579	0.0918	0.0591
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae|g__Caldilinea	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.0011	0.0011
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae|g__JAPLGZ01	0.0065	0.0045	0.0	0.0	0.0	0.0088	0.0035	0.0033	0.0035
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae|g__QEUY01	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0018	0.0013
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__DTPP01|f__DTPP01|g__JAAYZY01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__J036|f__Brachytrichaceae|g__Brachythrix	0.017	0.0206	0.0555	0.0	0.0	0.0031	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__JAAYEA01|f__JAAYEA01|g__JAAYEA01	0.0	0.0	0.0	0.0	0.0	0.001	0.0375	0.0563	0.0607
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Promineifilales|f__Promineifilaceae|g__Promineifilum	0.0	0.0	0.0	0.0	0.0	0.0049	0.0	0.0016	0.0
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__UBA1429|f__UBA1429|g__JAAYXX01	0.0	0.0	0.0	0.0	0.0	0.0	0.0134	0.012	0.0092
d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__UBA1429|f__UBA1429|g__JAAZBY01	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0047
d__Bacteria|p__Chloroflexota|c__Chloroflexia|o__Chloroflexales|f__Herpetosiphonaceae|g__Herpetosiphon	0.0	0.0	0.0	0.0008	0.0	0.0027	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae|g__Kouleothrix	0.0062	0.0058	0.0223	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Chloroflexia|o__Thermomicrobiales|f__CFX8|g__JAMLIA01	0.0068	0.0	0.0	0.0	0.0	0.0	0.0018	0.0029	0.0059
d__Bacteria|p__Chloroflexota|c__Chloroflexia|o__Thermomicrobiales|f__UBA6265|g__JACCXM01	0.0	0.0	0.0	0.0	0.0	0.0009	0.0012	0.0008	0.0019
d__Bacteria|p__Chloroflexota|c__Chloroflexia|o__Thermomicrobiales|f__UBA6265|g__UBA6265	0.0	0.0	0.0	0.0	0.0	0.0047	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Dehalococcoidia|o__Dehalococcoidales|f__CSSed11-197|g__CSSed11-197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047	0.0
d__Bacteria|p__Chloroflexota|c__Dehalococcoidia|o__Tepidiformales|f__Tepidiformaceae|g__Amarobacillus	0.0	0.0071	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Chloroflexota|c__Dehalococcoidia|o__Tepidiformales|f__Tepidiformaceae|g__JAGQHB01	0.0	0.0	0.0214	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Cloacimonadota|c__Cloacimonadia|o__Cloacimonadales|f__Cloacimonadaceae|g__Cloacimonas	0.7239	0.4998	0.06	0.0063	0.0029	0.1301	7.2677	6.5634	5.5129
d__Bacteria|p__Cloacimonadota|c__Cloacimonadia|o__Cloacimonadales|f__Cloacimonadaceae|g__PHBP01	0.0	0.0	0.0	0.0007	0.0034	0.0014	0.0	0.0	0.0
d__Bacteria|p__Cloacimonadota|c__Cloacimonadia|o__Cloacimonadales|f__Cloacimonadaceae|g__Syntrophosphaera	0.124	0.0818	0.0	0.0	0.0	0.0499	5.247799999999999	4.3418	5.395499999999999
d__Bacteria|p__Cloacimonadota|c__Cloacimonadia|o__Cloacimonadales|f__Cloacimonadaceae|g__UBA3900	0.0705	0.024	0.0	0.0	0.0	0.0096	0.6349	0.4373	0.3937
d__Bacteria|p__Cloacimonadota|c__Cloacimonadia|o__Cloacimonadales|f__Cloacimonadaceae|g__UBA5456	0.0105	0.0076	0.0	0.0	0.0	0.0006	0.3609	0.3068	0.2841
d__Bacteria|p__Cloacimonadota|c__Cloacimonadia|o__Cloacimonadales|f__WRIO01|g__JAGOCT01	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0
d__Bacteria|p__Cyanobacteriota|c__Sericytochromatia|o__UBA7694|f__UBA7694|g__UBA7694	0.0	0.0	0.0	0.0016	0.0008	0.0004	0.0	0.0	0.0
d__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__CAG-196	0.0606	0.0498	0.021	0.0157	0.0236	0.0191	0.0	0.0	0.0
d__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__Limenecus	0.0066	0.0	0.0	0.0031	0.0028	0.0	0.0	0.0	0.0
d__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__Scatenecus	0.0	0.0361	0.0	0.0	0.0	0.0034	0.0	0.0	0.0
d__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__Stercorousia	0.0	0.0	0.0	0.0044	0.0058	0.0096	0.0	0.0	0.0
d__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Gastranaerophilales|f__Gastranaerophilaceae|g__Zag111	0.0	0.0194	0.0	0.0016	0.0068	0.0061	0.0	0.0	0.0
d__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Obscuribacterales|f__Obscuribacteraceae|g__Ga0077546	0.2581	0.2161	0.5719	0.0	0.0	0.0514	0.0244	0.0179	0.0217
d__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Obscuribacterales|f__Obscuribacteraceae|g__JAFKGK01	0.0023	0.0169	0.0029	0.0022	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Obscuribacterales|f__Obscuribacteraceae|g__Obscuribacter	0.1843	0.1545	0.2834	0.0	0.0	0.0354	0.0006	0.0	0.0
d__Bacteria|p__Cyanobacteriota|c__Vampirovibrionia|o__Obscuribacterales|f__Obscuribacteraceae|g__QKMZ01	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
d__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae|g__JAAYYF01	0.0	0.0	0.0	0.0	0.0	0.0019	0.0009	0.0	0.0
d__Bacteria|p__Desulfobacterota_G|c__Syntrophorhabdia|o__Syntrophorhabdales|f__Syntrophorhabdaceae|g__Delta-02	0.0515999999999999	0.0317	0.0	0.0	0.0	0.0	0.0533	0.0479	0.036
d__Bacteria|p__Desulfobacterota_G|c__Syntrophorhabdia|o__Syntrophorhabdales|f__Syntrophorhabdaceae|g__MWEV01	0.3765	0.2704	0.096	0.0	0.0	0.0243	0.443	0.4936	0.3121
d__Bacteria|p__Desulfobacterota_G|c__Syntrophorhabdia|o__Syntrophorhabdales|f__Syntrophorhabdaceae|g__Syntrophorhabdus	0.0418	0.0362	0.0	0.0	0.0	0.0	0.2085	0.1859	0.2488999999999999
d__Bacteria|p__Desulfobacterota_G|c__Syntrophorhabdia|o__Syntrophorhabdales|f__Syntrophorhabdaceae|g__UBA5609	0.0	0.0	0.0	0.0	0.0	0.0	0.0063	0.0	0.0
d__Bacteria|p__Desulfobacterota_G|c__Syntrophorhabdia|o__Syntrophorhabdales|f__WCHB1-27|g__BOG-1155	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0032	0.0
d__Bacteria|p__Desulfobacterota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfobacter	0.0092	0.0058	0.0	0.0281	0.0163	0.0161	0.0	0.0	0.0
d__Bacteria|p__Desulfobacterota|c__Desulfobacteria|o__Desulfobacterales|f__Desulforegulaceae|g__Desulforegula	0.0	0.0	0.0	0.0082	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Desulfobacterota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae|g__Desulfobulbus	0.0255	0.0043	0.0	0.0566	0.0266	0.0465999999999999	0.0152	0.0169	0.0154
d__Bacteria|p__Desulfobacterota|c__Desulfomonilia|o__UBA1062|f__UBA1062|g__JAKQBR01	0.0	0.0	0.0	0.0	0.0	0.0	0.0104	0.0037	0.0103
d__Bacteria|p__Desulfobacterota|c__Desulfomonilia|o__UBA1062|f__UBA1062|g__MWEI01	0.0	0.0	0.0	0.0	0.0	0.001	0.1618	0.1394	0.1741
d__Bacteria|p__Desulfobacterota|c__Desulfomonilia|o__UBA1062|f__UBA1062|g__UBA1062	0.0	0.0058	0.0	0.0	0.0	0.0064	0.6163000000000001	0.5065	0.4992999999999999
d__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium	0.0	0.0	0.0	0.0267	0.0088	0.0181	0.0018	0.0029	0.0052
d__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	0.0544	0.0353	0.0256	0.0342	0.0377	0.0277	0.0	0.0	0.0
d__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Cupidesulfovibrio	0.0	0.0	0.0	0.0034	0.0022	0.0085	0.0	0.0	0.0
d__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.0476	0.0512	0.0	0.093	0.0624	0.0704	0.0	0.0	0.0
d__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Mailhella	0.0	0.0	0.0	0.0031	0.0047	0.004	0.0	0.0	0.0
d__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Solidesulfovibrio	0.005	0.0056	0.0	0.0067	0.0	0.003	0.0	0.0	0.0
d__Bacteria|p__Desulfobacterota|c__Desulfuromonadia|o__Geobacterales|f__Geobacteraceae|g__RPRC01	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0131	0.0169999999999999
d__Bacteria|p__Desulfobacterota|c__Desulfuromonadia|o__Geobacterales|f__Pseudopelobacteraceae|g__Pseudopelobacter	0.0	0.0	0.0	0.018	0.0074	0.0179	0.0	0.0	0.0
d__Bacteria|p__Desulfobacterota|c__Desulfuromonadia|o__Geobacterales|f__Pseudopelobacteraceae|g__Trichlorobacter	0.0404	0.0333	0.0	0.0045	0.0	0.0174	0.056	0.1505	0.0602
d__Bacteria|p__Desulfobacterota|c__Syntrophia|o__Syntrophales|f__JAAYKM01|g__JAAYKM01	0.0	0.0	0.0	0.0	0.0	0.0	0.1523	0.14	0.1484
d__Bacteria|p__Desulfobacterota|c__Syntrophia|o__Syntrophales|f__Smithellaceae|g__Smithella	0.1079	0.0723999999999999	0.0353	0.0	0.0	0.0222	1.5423000000000002	1.2434999999999998	1.2306
d__Bacteria|p__Desulfobacterota|c__Syntrophia|o__Syntrophales|f__Smithellaceae|g__UBA4810	0.0	0.0	0.0	0.0	0.0	0.0	0.0443	0.0351	0.051
d__Bacteria|p__Desulfobacterota|c__Syntrophia|o__Syntrophales|f__Smithellaceae|g__UBA8904	2.613	2.6603	0.4638	0.0035	0.0	0.1475999999999999	2.4937	2.4406	1.9068000000000005
d__Bacteria|p__Desulfobacterota|c__Syntrophia|o__Syntrophales|f__Syntrophaceae|g__Syntrophus	0.0	0.0	0.0	0.0	0.0	0.0	0.0610999999999999	0.0634	0.0545999999999999
d__Bacteria|p__Desulfobacterota|c__Syntrophia|o__Syntrophales|f__UBA2192|g__UBA2192	0.0	0.0	0.0	0.0	0.0	0.0	0.0347	0.0359	0.0552
d__Bacteria|p__Desulfobacterota|c__Syntrophia|o__Syntrophales|f__UBA2251|g__UBA2251	0.0	0.0	0.0	0.0	0.0	0.0	0.0442	0.0501	0.0357
d__Bacteria|p__Desulfobacterota|c__Syntrophia|o__Syntrophales|f__UBA8958|g__UBA8958	0.1553999999999999	0.0982	0.0179	0.0	0.0	0.0151999999999999	0.0930999999999999	0.0864	0.0647
d__Bacteria|p__Desulfobacterota|c__Syntrophobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__JABUEY01	0.0	0.0	0.0	0.0	0.0	0.0	0.0033	0.0	0.0
d__Bacteria|p__Desulfobacterota|c__WTBG01|o__JAGOGO01|f__JAGOGO01|g__JAGOGO01	0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.0056	0.0059
d__Bacteria|p__Eisenbacteria|c__RBG-16-71-46|o__RBG-16-71-46|f__RBG-16-71-46|g__CAIXRL01	0.0225	0.0278	0.0309	0.0	0.0	0.0095	0.0	0.0	0.0
d__Bacteria|p__Elusimicrobiota|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae|g__Avelusimicrobium	0.0	0.0171	0.0	0.0	0.0022	0.0038	0.0	0.0	0.0
d__Bacteria|p__Elusimicrobiota|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae|g__UBA1174	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0
d__Bacteria|p__Elusimicrobiota|c__Endomicrobiia|o__Endomicrobiales|f__Endomicrobiaceae|g__JAHDRN01	0.0	0.0	0.0	0.0	0.0	0.0	0.0104	0.0118	0.0081
d__Bacteria|p__Elusimicrobiota|c__UBA8919|o__UBA8919|f__MWCF01|g__MWCF01	0.0288	0.0	0.0	0.0	0.0	0.0	0.0067	0.0112	0.0
d__Bacteria|p__Eremiobacterota|c__SpSt-956|o__SpSt-956|f__JAKJGF01|g__CALARM01	0.0	0.0053	0.0	0.0	0.0	0.0	0.0146	0.0152	0.0127
d__Bacteria|p__Fermentibacterota|c__Fermentibacteria|o__Fermentibacterales|f__Fermentibacteraceae|g__Fermentibacter	0.0186	0.007	0.0	0.0	0.0	0.0254	6.2081	4.7158	6.5815
d__Bacteria|p__Fibrobacterota|c__Chitinivibrionia|o__Chitinivibrionales|f__Chitinispirillaceae|g__JAAYIG01	0.0	0.0	0.0	0.0	0.0	0.0	0.0124	0.0113	0.0
d__Bacteria|p__Fibrobacterota|c__Chitinivibrionia|o__Chitinivibrionales|f__Chitinispirillaceae|g__JAAZBG01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0
d__Bacteria|p__Fibrobacterota|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibro-01	0.0	0.0	0.0	0.0008	0.0033	0.0031	0.0816	0.0586	0.0311
d__Bacteria|p__Fibrobacterota|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__UBA1313	0.0138	0.0156	0.0	0.02	0.0144	0.019	0.0	0.0	0.0
d__Bacteria|p__Fibrobacterota|c__Fibrobacteria|o__UBA5070|f__UBA5070|g__UBA5070	0.0	0.0	0.0	0.0042	0.0027	0.0016	0.0	0.0	0.0
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A	0.0	0.0	0.0	0.0023	0.0	0.0045	0.0	0.0	0.0
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__JAFGUR01	0.193	0.1172	0.0349	0.3957	0.4574	0.6226	0.0	0.0	0.0
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__JAGNZR01	0.0	0.0	0.0	0.0025	0.0	0.0123	0.0	0.0	0.0
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__JAGOWQ01	0.0	0.0	0.0	0.025	0.0125	0.0078	0.0	0.0	0.0
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__JAGOYM01	0.0943	0.0401	0.0667	0.8623	0.4031	0.4835	0.0	0.0	0.0
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella	0.0	0.0	0.0	0.023	0.0137	0.0339	0.0	0.0	0.0
d__Bacteria|p__Gemmatimonadota|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__SCN-70-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0018	0.0
d__Bacteria|p__Goldbacteria|c__PGYV01|o__PGYV01|f__PGYV01|g__PGYV01	0.0	0.0	0.0	0.0	0.0	0.0	0.0343	0.024	0.0227
d__Bacteria|p__Hinthialibacterota|c__Hinthialibacteria|o__OLB16|f__OLB16|g__OLB16	0.0	0.0	0.0	0.0	0.0	0.0027	0.002	0.0023	0.0004
d__Bacteria|p__Hydrogenedentota|c__Hydrogenedentia|o__Hydrogenedentiales|f__CAITNO01|g__JAAYBJ01	0.0	0.0	0.0	0.0	0.0	0.0026	0.1152	0.125	0.1255
d__Bacteria|p__Hydrogenedentota|c__Hydrogenedentia|o__Hydrogenedentiales|f__CAITNO01|g__JAAYBR01	0.0	0.0	0.0	0.0	0.0	0.0	0.1423	0.1368	0.074
d__Bacteria|p__Hydrogenedentota|c__Hydrogenedentia|o__Hydrogenedentiales|f__CAITNO01|g__JAAYJV01	0.0	0.0	0.0	0.0	0.0	0.0	0.0087	0.0068	0.0015
d__Bacteria|p__Hydrogenedentota|c__Hydrogenedentia|o__Hydrogenedentiales|f__JAGMZX01|g__JAGMZX01	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0054	0.006
d__Bacteria|p__Hydrogenedentota|c__Hydrogenedentia|o__Hydrogenedentiales|f__SLHB01|g__UBA2224	0.0	0.0	0.0	0.0	0.0	0.0051	0.5644	0.5037	0.6017
d__Bacteria|p__JAAYKD01|c__JAAYKD01|o__JAAYKD01|f__JAAYKD01|g__CALCNS01	0.0	0.0	0.0	0.0	0.0029	0.0	0.001	0.0	0.0057
d__Bacteria|p__KSB1|c__UBA2214|o__UBA2214|f__UBA2214|g__JAAYTV01	0.0	0.0	0.0	0.0	0.0	0.0	0.0425	0.0392	0.0345
d__Bacteria|p__KSB1|c__UBA2214|o__UBA2214|f__UBA2214|g__UBA2214	0.0078	0.0	0.0	0.0	0.0	0.0051	0.0984999999999999	0.0897	0.0888
d__Bacteria|p__Latescibacterota|c__MWCZ01|o__MWCZ01|f__MWCZ01|g__MWCZ01	0.0369	0.0293	0.0	0.0	0.0	0.0	0.0421	0.0443999999999999	0.0243999999999999
d__Bacteria|p__Marinisomatota|c__UBA2242|o__UBA2242|f__UBA2242|g__JAGNGI01	0.159	0.1779	0.0628	0.0	0.0	0.0064	0.1419	0.1283	0.0778
d__Bacteria|p__Myxococcota|c__Bradymonadia|o__UBA7976|f__UBA1532|g__CAUJDF01	0.0	0.0	0.0	0.0	0.0	0.0014	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Myxococcaceae|g__Archangium_A	0.0	0.0	0.0	0.0013	0.0036	0.0	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Haliangiales|f__Haliangiaceae|g__JABFXX01	0.0907	0.0896	0.1124	0.0	0.0	0.024	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Haliangiales|f__Haliangiaceae|g__UBA2376	0.0488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Haliangiales|f__JADYYK01|g__JADYYK01	0.0	0.0146	0.0225	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Palsa-1104|f__JAEUJZ01|g__JAEUKA01	0.0358	0.0465	0.0256	0.0	0.0	0.0268	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Palsa-1104|f__JAEUJZ01|g__JAGNNG01	0.1519	0.2343	0.2457	0.0	0.001	0.2337	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Ga0077539|g__CAISKJ01	0.0223	0.0487	0.0	0.0	0.0	0.0083	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Ga0077539|g__SCUS01	0.1349	0.1534	0.1568	0.0	0.0	0.1135	0.0023	0.0005	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__JADJMO01|g__JADJMO01	0.0	0.0	0.0294	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Polyangiaceae|g__JAAFHJ01	0.0	0.0	0.0106	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Polyangiaceae|g__JACRCQ01	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0193	0.0165
d__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Polyangiaceae|g__JADLEQ01	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0
d__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Polyangiaceae|g__MWCO01	0.0	0.0	0.0	0.0	0.0	0.0	0.0854	0.0603	0.0818
d__Bacteria|p__Myxococcota|c__SURF-8|o__SURF-8|f__SURF-8|g__JAKQSH01	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0022	0.0027
d__Bacteria|p__Myxococcota|c__UBA9042|o__DTJE01|f__DTJE01|g__DUVQ01	0.0	0.0	0.0	0.0	0.0	0.0	0.2506	0.2411	0.04
